AoA_deg,CL,Cd,CL/Cd
-7.999999990858666,0.000362799262913969,0.004292334063693837,0.08452260647246927
-7.990000158460249,0.0003620404284764494,0.004292347172209986,0.08434556058755306
-7.979999753104035,0.00036128156953508703,0.004292360256576417,0.08416851054884311
-7.969999920705617,0.0003605227703162159,0.0042923733414048275,0.08399147549411962
-7.960000088307198,0.0003597639859065279,0.00429238636440391,0.08381444617613978
-7.95000025590878,0.0003590052190215754,0.004292399394214676,0.08363742188237305
-7.939999850552566,0.0003582464266194416,0.004292412381631132,0.08346039354292112
-7.930000018154149,0.00035748769299286787,0.004292425359534167,0.08328338015216274
-7.920000185755731,0.00035672897565375446,0.0042924383134608874,0.08310637209044308
-7.9099997803995175,0.00035597023185959147,0.004292451223786093,0.08292935977630357
-7.899999948001099,0.00035521154810713105,0.004292464140452205,0.08275236239241128
-7.890000115602681,0.0003544528798668233,0.0042924770051194095,0.08257537068785369
-7.880000283204262,0.0003536942288743315,0.004292489866749818,0.08239838412062257
-7.86999987784805,0.00035293555045057306,0.0042925026983604555,0.08222139279851325
-7.860000045449631,0.0003521769311893156,0.00429251549619116,0.08204441696292293
-7.850000213051213,0.0003514183278581466,0.004292528288824652,0.08186744599285316
-7.8399998076949995,0.00035065969692943465,0.004292541017534521,0.08169047086493324
-7.82999997529658,0.0003499011276312335,0.00429255376324372,0.0815135108213127
-7.820000142898162,0.00034914257287817343,0.004292566469216717,0.08133655596994936
-7.809999737541948,0.00034838399113041793,0.0042925791521169305,0.08115959631370075
-7.799999905143532,0.0003476254678805285,0.0042925918152615875,0.08098265170347776
-7.790000072745112,0.00034686696072333035,0.004292604447174071,0.08080571247408587
-7.780000240346694,0.00034610847151332407,0.004292617058747153,0.08062877884903612
-7.769999834990481,0.0003453499522095534,0.004292629644253013,0.08045183974161597
-7.760000002592062,0.0003445914934985472,0.004292642193219887,0.08027491647051789
-7.750000170193645,0.0003438330504463803,0.004292654740811405,0.08009799790732491
-7.739999764837432,0.0003430745787994136,0.004292667249698705,0.07992107443769218
-7.729999932439013,0.0003423161669498322,0.004292679733966433,0.07974416638660632
-7.720000100040594,0.00034155777101986366,0.004292692189449495,0.07956726360658667
-7.710000267642176,0.00034079939062585493,0.00429270464025751,0.07939036555876604
-7.699999862285963,0.0003400409823570473,0.004292717042717005,0.07921346293577829
-7.690000029887545,0.00033928263108413406,0.004292729421720497,0.07903657504417128
-7.680000197489127,0.00033852429796013116,0.0042927417974351414,0.07885969246098033
-7.669999792132914,0.00033776593588691285,0.004292754123923536,0.078682805056209
-7.659999959734495,0.0003370076325108018,0.0042927664480922525,0.07850593238320043
-7.650000127336075,0.0003362493439726922,0.004292778735365802,0.07832906485547973
-7.639999721979862,0.0003354910284977271,0.004292790991412113,0.07815219263385739
-7.629999889581444,0.0003347327707219859,0.004292803231090283,0.07797533516041702
-7.620000057183026,0.0003339745283661158,0.004292815435015107,0.0777984829354632
-7.610000224784608,0.00033321630158403254,0.00429282761918051,0.07762163570118912
-7.599999819428395,0.00033245804629545195,0.0042928397815609354,0.07744478322332488
-7.589999987029977,0.0003316998494534008,0.004292851923396348,0.07726794573220964
-7.580000154631558,0.00033094166781272923,0.0042928640301814515,0.07709111341193374
-7.569999749275344,0.0003301834584104465,0.004292876120845562,0.0769142759109971
-7.559999916876928,0.0003294253056026359,0.004292888166391742,0.07673745339597897
-7.5500000844785085,0.00032866716873917036,0.004292900206926265,0.07656063567676023
-7.54000025208009,0.0003279090481039032,0.004292912219539779,0.07638382322642895
-7.529999846723877,0.0003271508962945941,0.004292924198512099,0.07620700510108765
-7.520000014325459,0.00032639280387741093,0.0042929361607499895,0.07603020209375512
-7.510000181927041,0.00032563472655052677,0.004292948079667699,0.07585340435231468
-7.499999776570828,0.0003248766209545129,0.0042929599958695455,0.07567660105547026
-7.48999994417241,0.0003241185727168295,0.004292971869011701,0.0754998128584164
-7.4800001117739905,0.00032336054002423905,0.0042929837164783265,0.07532302971079102
-7.470000279375572,0.0003226025201276857,0.004292995550280122,0.07514625075878209
-7.459999874019358,0.0003218444739661096,0.0042930073600734725,0.07496946708253521
-7.45000004162094,0.0003210864840801374,0.004293019131316849,0.07479269815917329
-7.440000209222523,0.0003203285093511498,0.004293030882056475,0.0746159340921638
-7.42999980386631,0.0003195705048861868,0.004293042604376178,0.07443916455905371
-7.419999971467892,0.00031881255894771057,0.004293054312073778,0.07426240987706181
-7.410000139069472,0.000318054626774426,0.0042930659664596645,0.07408566028551247
-7.399999733713258,0.0003172966668199178,0.004293077624600587,0.07390890511779134
-7.38999990131484,0.0003165387632107038,0.004293089235621904,0.07373216484395985
-7.380000068916423,0.00031578087368269844,0.004293100829074465,0.0735554291071185
-7.370000236518004,0.000315023000116486,0.004293112406480188,0.07337869831709468
-7.359999831161791,0.00031426509541539844,0.004293123925546583,0.07320196222273911
-7.349999998763373,0.0003135072483468718,0.00429313544976792,0.07302524041346506
-7.340000166364954,0.0003127494172416136,0.0042931469484777055,0.07284852370415844
-7.32999976100874,0.0003119915556818235,0.004293158410667748,0.07267180146592751
-7.319999928610324,0.00031123375060665166,0.004293169838423179,0.07249509390967011
-7.310000096211905,0.0003104759612115716,0.004293181248003545,0.07231839125262927
-7.300000263813486,0.0003097181840228565,0.00429319262277494,0.07214169296290918
-7.289999858457273,0.00030896037889599037,0.0042932039835237214,0.07196498933703258
-7.280000026058855,0.0003082026303111504,0.0042932153119259,0.07178830035731269
-7.270000193660435,0.0003074448956220833,0.004293226617152459,0.07161161593328616
-7.2599997883042215,0.0003066871317243126,0.004293237890480497,0.07143492616710982
-7.249999955905806,0.00030592942349511086,0.00429324914759998,0.0712582505644081
-7.240000123507386,0.00030517173087816856,0.004293260369890084,0.07108158010132089
-7.229999718151173,0.00030441400818393685,0.004293271562142379,0.07090490405224487
-7.219999885752754,0.0003036563417894738,0.004293282725875399,0.07072824250761599
-7.210000053354336,0.0003028986896617666,0.004293293867904837,0.07055158556141039
-7.200000220955919,0.00030214104947403134,0.004293304973034395,0.07037493291805125
-7.189999815599705,0.0003013833815694433,0.0042933160712201185,0.0701982748462759
-7.179999983201287,0.00030062576919785033,0.004293327133023946,0.07002163121590707
-7.170000150802868,0.0002998681717608063,0.00429333816867373,0.06984499239980428
-7.159999745446655,0.00029911054159404186,0.004293349168858123,0.06966834744391277
-7.149999913048237,0.0002983529699802445,0.004293360139292466,0.06949171751275733
-7.140000080649818,0.00029759541258417044,0.0042933711068534,0.06931509184219514
-7.1300002482514,0.0002968378673316581,0.004293382028134555,0.06913847064772667
-7.119999842895187,0.00029608029218109995,0.0042933929203255155,0.06896184385533756
-7.110000010496769,0.00029532277245121247,0.004293403786253517,0.06878523128823046
-7.10000017809835,0.0002945652684269752,0.004293414645442509,0.06860862338084638
-7.089999772742136,0.0002938077308274383,0.004293425450114083,0.06843200941561274
-7.079999940343719,0.0002930502516006046,0.004293436233731883,0.06825541026980232
-7.070000107945301,0.00029229278591122747,0.004293446991877431,0.06807881556805111
